feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,PRECIPITACAO TOTAL MENSAL(mm)
230.0,204.7,189.1,236.4,221.8,230.8,986.675806,986.653571,987.959677,988.251667,989.212903,990.318333,29.469032,29.161429,28.010323,26922.0,25.967742,26.096667,54.558333,58.607143,71.0,81.366667,80.709677,71.4,24.54,25.16,25.03,25.12,24.04,22.35,27.21,27.11,27.73,28.08,28.24,27.77,25.98,26.31,27.14,27.53,27.41,26.68,29.2,28.87,28.93,29.05,29.21,29.14,0.38,0.47,0.57,0.75,0.75,0.68,0.46,0.38,0.68,0.81,1.01,0.92,0.61,0.49,0.61,0.29,-0.06,-0.26,1.5
204.7,189.1,236.4,221.8,230.8,289.7,986.653571,987.959677,988.251667,989.212903,990.318333,991.890323,29.161429,28.010323,26922.0,25.967742,26.096667,26.2,58.607143,71.0,81.366667,80.709677,71.4,60.258065,25.16,25.03,25.12,24.04,22.35,21.61,27.11,27.73,28.08,28.24,27.77,27.06,26.31,27.14,27.53,27.41,26.68,25.91,28.87,28.93,29.05,29.21,29.14,28.79,0.47,0.57,0.75,0.75,0.68,0.53,0.38,0.68,0.81,1.01,0.92,0.84,0.49,0.61,0.29,-0.06,-0.26,-0.32,0.0
189.1,236.4,221.8,230.8,289.7,301.5,987.959677,988.251667,989.212903,990.318333,991.890323,990.917742,28.010323,26922.0,25.967742,26.096667,26.2,27.649677,71.0,81.366667,80.709677,71.4,60.258065,53.290323,25.03,25.12,24.04,22.35,21.61,20.61,27.73,28.08,28.24,27.77,27.06,26.8,27.14,27.53,27.41,26.68,25.91,25.3,28.93,29.05,29.21,29.14,28.79,28.73,0.57,0.75,0.75,0.68,0.53,0.46,0.68,0.81,1.01,0.92,0.84,0.74,0.61,0.29,-0.06,-0.26,-0.32,0.01,0.0
236.4,221.8,230.8,289.7,301.5,300.6,988.251667,989.212903,990.318333,991.890323,990.917742,989.718333,26922.0,25.967742,26.096667,26.2,27.649677,28758.0,81.366667,80.709677,71.4,60.258065,53.290323,48.0,25.12,24.04,22.35,21.61,20.61,19.99,28.08,28.24,27.77,27.06,26.8,26.68,27.53,27.41,26.68,25.91,25.3,24.82,29.05,29.21,29.14,28.79,28.73,28.79,0.75,0.75,0.68,0.53,0.46,0.38,0.81,1.01,0.92,0.84,0.74,0.73,0.29,-0.06,-0.26,-0.32,0.01,-0.09,1.2
221.8,230.8,289.7,301.5,300.6,326.7,989.212903,990.318333,991.890323,990.917742,989.718333,986.980645,25.967742,26.096667,26.2,27.649677,28758.0,29.942581,80.709677,71.4,60.258065,53.290323,48.0,44.612903,24.04,22.35,21.61,20.61,19.99,19.75,28.24,27.77,27.06,26.8,26.68,26.65,27.41,26.68,25.91,25.3,24.82,24.64,29.21,29.14,28.79,28.73,28.79,28.85,0.75,0.68,0.53,0.46,0.38,0.37,1.01,0.92,0.84,0.74,0.73,0.54,-0.06,-0.26,-0.32,0.01,-0.09,-0.0,0.0
230.8,289.7,301.5,300.6,326.7,303.4,990.318333,991.890323,990.917742,989.718333,986.980645,985.415556,26.096667,26.2,27.649677,28758.0,29.942581,30.120667,71.4,60.258065,53.290323,48.0,44.612903,44.666667,22.35,21.61,20.61,19.99,19.75,20.23,27.77,27.06,26.8,26.68,26.65,26.11,26.68,25.91,25.3,24.82,24.64,23.97,29.14,28.79,28.73,28.79,28.85,28.55,0.68,0.53,0.46,0.38,0.37,0.42,0.92,0.84,0.74,0.73,0.54,0.4,-0.26,-0.32,0.01,-0.09,-0.0,-0.07,120.2
289.7,301.5,300.6,326.7,303.4,247.4,991.890323,990.917742,989.718333,986.980645,985.415556,985.084946,26.2,27.649677,28758.0,29.942581,30.120667,29.08129,60.258065,53.290323,48.0,44.612903,44.666667,52.08871,21.61,20.61,19.99,19.75,20.23,21.89,27.06,26.8,26.68,26.65,26.11,25.68,25.91,25.3,24.82,24.64,23.97,24.0,28.79,28.73,28.79,28.85,28.55,28.28,0.53,0.46,0.38,0.37,0.42,0.47,0.84,0.74,0.73,0.54,0.4,0.55,-0.32,0.01,-0.09,-0.0,-0.07,-0.02,65.1
301.5,300.6,326.7,303.4,247.4,277.0,990.917742,989.718333,986.980645,985.415556,985.084946,985.283871,27.649677,28758.0,29.942581,30.120667,29.08129,28.874194,53.290323,48.0,44.612903,44.666667,52.08871,55.572581,20.61,19.99,19.75,20.23,21.89,24.19,26.8,26.68,26.65,26.11,25.68,25.63,25.3,24.82,24.64,23.97,24.0,24.85,28.73,28.79,28.85,28.55,28.28,27.82,0.46,0.38,0.37,0.42,0.47,0.39,0.74,0.73,0.54,0.4,0.55,0.41,0.01,-0.09,-0.0,-0.07,-0.02,0.04,136.0
300.6,326.7,303.4,247.4,277.0,179.8,989.718333,986.980645,985.415556,985.084946,985.283871,986.220238,28758.0,29.942581,30.120667,29.08129,28.874194,27.428571,48.0,44.612903,44.666667,52.08871,55.572581,68.901786,19.99,19.75,20.23,21.89,24.19,26.32,26.68,26.65,26.11,25.68,25.63,26.08,24.82,24.64,23.97,24.0,24.85,26.06,28.79,28.85,28.55,28.28,27.82,27.52,0.38,0.37,0.42,0.47,0.39,0.19,0.73,0.54,0.4,0.55,0.41,0.19,-0.09,-0.0,-0.07,-0.02,0.04,0.23,75.7
326.7,303.4,247.4,277.0,179.8,217.6,986.980645,985.415556,985.084946,985.283871,986.220238,987.035484,29.942581,30.120667,29.08129,28.874194,27.428571,26.734839,44.612903,44.666667,52.08871,55.572581,68.901786,76.346774,19.75,20.23,21.89,24.19,26.32,26.2,26.65,26.11,25.68,25.63,26.08,26.57,24.64,23.97,24.0,24.85,26.06,26.65,28.85,28.55,28.28,27.82,27.52,27.73,0.37,0.42,0.47,0.39,0.19,0.16,0.54,0.4,0.55,0.41,0.19,0.18,-0.0,-0.07,-0.02,0.04,0.23,0.41,148.7
303.4,247.4,277.0,179.8,217.6,201.4,985.415556,985.084946,985.283871,986.220238,987.035484,986.59,30.120667,29.08129,28.874194,27.428571,26.734839,26.125333,44.666667,52.08871,55.572581,68.901786,76.346774,80.9,20.23,21.89,24.19,26.32,26.2,24.04,26.11,25.68,25.63,26.08,26.57,27.5,23.97,24.0,24.85,26.06,26.65,27.16,28.55,28.28,27.82,27.52,27.73,28.29,0.42,0.47,0.39,0.19,0.16,0.25,0.4,0.55,0.41,0.19,0.18,0.41,-0.07,-0.02,0.04,0.23,0.41,0.31,50.3
247.4,277.0,179.8,217.6,201.4,247.1,985.084946,985.283871,986.220238,987.035484,986.59,988.790323,29.08129,28.874194,27.428571,26.734839,26.125333,25.589677,52.08871,55.572581,68.901786,76.346774,80.9,78.193548,21.89,24.19,26.32,26.2,24.04,23.86,25.68,25.63,26.08,26.57,27.5,27.85,24.0,24.85,26.06,26.65,27.16,27.17,28.28,27.82,27.52,27.73,28.29,28.86,0.47,0.39,0.19,0.16,0.25,0.37,0.55,0.41,0.19,0.18,0.41,0.43,-0.02,0.04,0.23,0.41,0.31,0.24,15.4
277.0,179.8,217.6,201.4,247.1,252.0,985.283871,986.220238,987.035484,986.59,988.790323,989.874444,28.874194,27.428571,26.734839,26.125333,25.589677,25476.0,55.572581,68.901786,76.346774,80.9,78.193548,66.616667,24.19,26.32,26.2,24.04,23.86,22.91,25.63,26.08,26.57,27.5,27.85,27.73,24.85,26.06,26.65,27.16,27.17,26.61,27.82,27.52,27.73,28.29,28.86,29.03,0.39,0.19,0.16,0.25,0.37,0.33,0.41,0.19,0.18,0.41,0.43,0.52,0.04,0.23,0.41,0.31,0.24,0.41,8.3
179.8,217.6,201.4,247.1,252.0,271.3,986.220238,987.035484,986.59,988.790323,989.874444,991.571429,27.428571,26.734839,26.125333,25.589677,25476.0,26.062581,68.901786,76.346774,80.9,78.193548,66.616667,62.040323,26.32,26.2,24.04,23.86,22.91,22.16,26.08,26.57,27.5,27.85,27.73,27.3,26.06,26.65,27.16,27.17,26.61,25.82,27.52,27.73,28.29,28.86,29.03,29.1,0.19,0.16,0.25,0.37,0.33,0.3,0.19,0.18,0.41,0.43,0.52,0.36,0.23,0.41,0.31,0.24,0.41,0.3,1.2
217.6,201.4,247.1,252.0,271.3,292.9,987.035484,986.59,988.790323,989.874444,991.571429,989.465591,26.734839,26.125333,25.589677,25476.0,26.062581,27.066452,76.346774,80.9,78.193548,66.616667,62.040323,47.91129,26.2,24.04,23.86,22.91,22.16,21.71,26.57,27.5,27.85,27.73,27.3,27.16,26.65,27.16,27.17,26.61,25.82,25.51,27.73,28.29,28.86,29.03,29.1,29.21,0.16,0.25,0.37,0.33,0.3,0.3,0.18,0.41,0.43,0.52,0.36,0.53,0.41,0.31,0.24,0.41,0.3,0.33,2.7
201.4,247.1,252.0,271.3,292.9,294.9,986.59,988.790323,989.874444,991.571429,989.465591,988.753333,26.125333,25.589677,25476.0,26.062581,27.066452,28426.0,80.9,78.193548,66.616667,62.040323,47.91129,46.283333,24.04,23.86,22.91,22.16,21.71,21.7,27.5,27.85,27.73,27.3,27.16,27.32,27.16,27.17,26.61,25.82,25.51,25.73,28.29,28.86,29.03,29.1,29.21,29.4,0.25,0.37,0.33,0.3,0.3,0.4,0.41,0.43,0.52,0.36,0.53,0.69,0.31,0.24,0.41,0.3,0.33,0.27,128.4
247.1,252.0,271.3,292.9,294.9,294.5,988.790323,989.874444,991.571429,989.465591,988.753333,987.373973,25.589677,25476.0,26.062581,27.066452,28426.0,29.120645,78.193548,66.616667,62.040323,47.91129,46.283333,51.112903,23.86,22.91,22.16,21.71,21.7,22.07,27.85,27.73,27.3,27.16,27.32,27.41,27.17,26.61,25.82,25.51,25.73,25.86,28.86,29.03,29.1,29.21,29.4,29.45,0.37,0.33,0.3,0.3,0.4,0.49,0.43,0.52,0.36,0.53,0.69,0.74,0.24,0.41,0.3,0.33,0.27,0.23,10.7
252.0,271.3,292.9,294.9,294.5,288.6,989.874444,991.571429,989.465591,988.753333,987.373973,985.667778,25476.0,26.062581,27.066452,28426.0,29.120645,29.283333,66.616667,62.040323,47.91129,46.283333,51.112903,51.65,22.91,22.16,21.71,21.7,22.07,22.45,27.73,27.3,27.16,27.32,27.41,27.69,26.61,25.82,25.51,25.73,25.86,26.1,29.03,29.1,29.21,29.4,29.45,29.62,0.33,0.3,0.3,0.4,0.49,0.45,0.52,0.36,0.53,0.69,0.74,0.71,0.41,0.3,0.33,0.27,0.23,0.08,141.7
271.3,292.9,294.9,294.5,288.6,278.9,991.571429,989.465591,988.753333,987.373973,985.667778,986.762366,26.062581,27.066452,28426.0,29.120645,29.283333,29.613548,62.040323,47.91129,46.283333,51.112903,51.65,52.056452,22.16,21.71,21.7,22.07,22.45,23.52,27.3,27.16,27.32,27.41,27.69,27.74,25.82,25.51,25.73,25.86,26.1,26.37,29.1,29.21,29.4,29.45,29.62,29.46,0.3,0.3,0.4,0.49,0.45,0.42,0.36,0.53,0.69,0.74,0.71,0.47,0.3,0.33,0.27,0.23,0.08,0.32,87.5
292.9,294.9,294.5,288.6,278.9,284.5,989.465591,988.753333,987.373973,985.667778,986.762366,986.624731,27.066452,28426.0,29.120645,29.283333,29.613548,28.887097,47.91129,46.283333,51.112903,51.65,52.056452,59.532258,21.71,21.7,22.07,22.45,23.52,25.23,27.16,27.32,27.41,27.69,27.74,27.24,25.51,25.73,25.86,26.1,26.37,26.53,29.21,29.4,29.45,29.62,29.46,28.97,0.3,0.4,0.49,0.45,0.42,0.4,0.53,0.69,0.74,0.71,0.47,0.46,0.33,0.27,0.23,0.08,0.32,0.24,303.0
294.9,294.5,288.6,278.9,284.5,181.3,988.753333,987.373973,985.667778,986.762366,986.624731,987.210714,28426.0,29.120645,29.283333,29.613548,28.887097,26.564286,46.283333,51.112903,51.65,52.056452,59.532258,79.223214,21.7,22.07,22.45,23.52,25.23,26.21,27.32,27.41,27.69,27.74,27.24,26.88,25.73,25.86,26.1,26.37,26.53,26.49,29.4,29.45,29.62,29.46,28.97,28.66,0.4,0.49,0.45,0.42,0.4,0.42,0.69,0.74,0.71,0.47,0.46,0.56,0.27,0.23,0.08,0.32,0.24,0.21,124.6
294.5,288.6,278.9,284.5,181.3,252.7,987.373973,985.667778,986.762366,986.624731,987.210714,986.983871,29.120645,29.283333,29.613548,28.887097,26.564286,26.373548,51.112903,51.65,52.056452,59.532258,79.223214,76.516129,22.07,22.45,23.52,25.23,26.21,25.84,27.41,27.69,27.74,27.24,26.88,27.1,25.86,26.1,26.37,26.53,26.49,26.8,29.45,29.62,29.46,28.97,28.66,28.66,0.49,0.45,0.42,0.4,0.42,0.44,0.74,0.71,0.47,0.46,0.56,0.33,0.23,0.08,0.32,0.24,0.21,0.04,165.7
288.6,278.9,284.5,181.3,252.7,206.5,985.667778,986.762366,986.624731,987.210714,986.983871,987.231111,29.283333,29.613548,28.887097,26.564286,26.373548,26.788667,51.65,52.056452,59.532258,79.223214,76.516129,75.733333,22.45,23.52,25.23,26.21,25.84,24.31,27.69,27.74,27.24,26.88,27.1,27.5,26.1,26.37,26.53,26.49,26.8,26.95,29.62,29.46,28.97,28.66,28.66,28.73,0.45,0.42,0.4,0.42,0.44,0.31,0.71,0.47,0.46,0.56,0.33,0.4,0.08,0.32,0.24,0.21,0.04,0.24,52.4
278.9,284.5,181.3,252.7,206.5,265.5,986.762366,986.624731,987.210714,986.983871,987.231111,988.023656,29.613548,28.887097,26.564286,26.373548,26.788667,25.950968,52.056452,59.532258,79.223214,76.516129,75.733333,72.346774,23.52,25.23,26.21,25.84,24.31,22.63,27.74,27.24,26.88,27.1,27.5,27.46,26.37,26.53,26.49,26.8,26.95,26.37,29.46,28.97,28.66,28.66,28.73,28.84,0.42,0.4,0.42,0.44,0.31,0.19,0.47,0.46,0.56,0.33,0.4,0.21,0.32,0.24,0.21,0.04,0.24,0.28,30.3
284.5,181.3,252.7,206.5,265.5,249.7,986.624731,987.210714,986.983871,987.231111,988.023656,989.686667,28.887097,26.564286,26.373548,26.788667,25.950968,25802.0,59.532258,79.223214,76.516129,75.733333,72.346774,60.716667,25.23,26.21,25.84,24.31,22.63,21.52,27.24,26.88,27.1,27.5,27.46,27.37,26.53,26.49,26.8,26.95,26.37,25.9,28.97,28.66,28.66,28.73,28.84,28.9,0.4,0.42,0.44,0.31,0.19,0.04,0.46,0.56,0.33,0.4,0.21,0.16,0.24,0.21,0.04,0.24,0.28,0.43,0.1
181.3,252.7,206.5,265.5,249.7,283.5,987.210714,986.983871,987.231111,988.023656,989.686667,990.696825,26.564286,26.373548,26.788667,25.950968,25802.0,26.827097,79.223214,76.516129,75.733333,72.346774,60.716667,53.483871,26.21,25.84,24.31,22.63,21.52,20.98,26.88,27.1,27.5,27.46,27.37,26.71,26.49,26.8,26.95,26.37,25.9,24.85,28.66,28.66,28.73,28.84,28.9,28.68,0.42,0.44,0.31,0.19,0.04,-0.02,0.56,0.33,0.4,0.21,0.16,0.09,0.21,0.04,0.24,0.28,0.43,0.23,4.8
252.7,206.5,265.5,249.7,283.5,303.9,986.983871,987.231111,988.023656,989.686667,990.696825,989.502151,26.373548,26.788667,25.950968,25802.0,26.827097,27.432258,76.516129,75.733333,72.346774,60.716667,53.483871,45.217742,25.84,24.31,22.63,21.52,20.98,19.81,27.1,27.5,27.46,27.37,26.71,26.14,26.8,26.95,26.37,25.9,24.85,23.94,28.66,28.73,28.84,28.9,28.68,28.48,0.44,0.31,0.19,0.04,-0.02,-0.06,0.33,0.4,0.21,0.16,0.09,0.01,0.04,0.24,0.28,0.43,0.23,0.15,0.7
206.5,265.5,249.7,283.5,303.9,308.9,987.231111,988.023656,989.686667,990.696825,989.502151,989.378889,26.788667,25.950968,25802.0,26.827097,27.432258,28.471333,75.733333,72.346774,60.716667,53.483871,45.217742,46.858333,24.31,22.63,21.52,20.98,19.81,19.75,27.5,27.46,27.37,26.71,26.14,25.61,26.95,26.37,25.9,24.85,23.94,23.63,28.73,28.84,28.9,28.68,28.48,28.11,0.31,0.19,0.04,-0.02,-0.06,-0.05,0.4,0.21,0.16,0.09,0.01,0.11,0.24,0.28,0.43,0.23,0.15,0.27,0.9
265.5,249.7,283.5,303.9,308.9,314.0,988.023656,989.686667,990.696825,989.502151,989.378889,987.564384,25.950968,25802.0,26.827097,27.432258,28.471333,29.646452,72.346774,60.716667,53.483871,45.217742,46.858333,46.387097,22.63,21.52,20.98,19.81,19.75,19.5,27.46,27.37,26.71,26.14,25.61,25.32,26.37,25.9,24.85,23.94,23.63,23.55,28.84,28.9,28.68,28.48,28.11,27.91,0.19,0.04,-0.02,-0.06,-0.05,-0.02,0.21,0.16,0.09,0.01,0.11,0.24,0.28,0.43,0.23,0.15,0.27,0.11,0.0
249.7,283.5,303.9,308.9,314.0,304.0,989.686667,990.696825,989.502151,989.378889,987.564384,985.34,25802.0,26.827097,27.432258,28.471333,29.646452,29.879333,60.716667,53.483871,45.217742,46.858333,46.387097,48.3,21.52,20.98,19.81,19.75,19.5,19.92,27.37,26.71,26.14,25.61,25.32,25.17,25.9,24.85,23.94,23.63,23.55,23.48,28.9,28.68,28.48,28.11,27.91,27.61,0.04,-0.02,-0.06,-0.05,-0.02,-0.01,0.16,0.09,0.01,0.11,0.24,0.24,0.43,0.23,0.15,0.27,0.11,0.1,65.2
283.5,303.9,308.9,314.0,304.0,267.4,990.696825,989.502151,989.378889,987.564384,985.34,985.550538,26.827097,27.432258,28.471333,29.646452,29.879333,29.207742,53.483871,45.217742,46.858333,46.387097,48.3,50.959677,20.98,19.81,19.75,19.5,19.92,21.15,26.71,26.14,25.61,25.32,25.17,25.01,24.85,23.94,23.63,23.55,23.48,23.57,28.68,28.48,28.11,27.91,27.61,27.42,-0.02,-0.06,-0.05,-0.02,-0.01,0.01,0.09,0.01,0.11,0.24,0.24,0.09,0.23,0.15,0.27,0.11,0.1,0.2,114.0
303.9,308.9,314.0,304.0,267.4,206.6,989.502151,989.378889,987.564384,985.34,985.550538,985.672043,27.432258,28.471333,29.646452,29.879333,29.207742,27.7,45.217742,46.858333,46.387097,48.3,50.959677,65.024194,19.81,19.75,19.5,19.92,21.15,24.08,26.14,25.61,25.32,25.17,25.01,24.86,23.94,23.63,23.55,23.48,23.57,24.19,28.48,28.11,27.91,27.61,27.42,26.87,-0.06,-0.05,-0.02,-0.01,0.01,0.03,0.01,0.11,0.24,0.24,0.09,0.14,0.15,0.27,0.11,0.1,0.2,0.19,260.5
308.9,314.0,304.0,267.4,206.6,220.5,989.378889,987.564384,985.34,985.550538,985.672043,987.083908,28.471333,29.646452,29.879333,29.207742,27.7,26.215172,46.858333,46.387097,48.3,50.959677,65.024194,77.810345,19.75,19.5,19.92,21.15,24.08,26.32,25.61,25.32,25.17,25.01,24.86,25.08,23.63,23.55,23.48,23.57,24.19,25.16,28.11,27.91,27.61,27.42,26.87,26.62,-0.05,-0.02,-0.01,0.01,0.03,0.08,0.11,0.24,0.24,0.09,0.14,0.18,0.27,0.11,0.1,0.2,0.19,0.36,389.4
314.0,304.0,267.4,206.6,220.5,196.4,987.564384,985.34,985.550538,985.672043,987.083908,986.604301,29.646452,29.879333,29.207742,27.7,26.215172,25.589032,46.387097,48.3,50.959677,65.024194,77.810345,81.258065,19.5,19.92,21.15,24.08,26.32,26.88,25.32,25.17,25.01,24.86,25.08,26.07,23.55,23.48,23.57,24.19,25.16,26.45,27.91,27.61,27.42,26.87,26.62,26.97,-0.02,-0.01,0.01,0.03,0.08,0.11,0.24,0.24,0.09,0.14,0.18,0.27,0.11,0.1,0.2,0.19,0.36,0.6,248.6
304.0,267.4,206.6,220.5,196.4,225.3,985.34,985.550538,985.672043,987.083908,986.604301,986.282222,29.879333,29.207742,27.7,26.215172,25.589032,25586.0,48.3,50.959677,65.024194,77.810345,81.258065,82825.0,19.92,21.15,24.08,26.32,26.88,25.94,25.17,25.01,24.86,25.08,26.07,26.83,23.48,23.57,24.19,25.16,26.45,27.12,27.61,27.42,26.87,26.62,26.97,27.46,-0.01,0.01,0.03,0.08,0.11,0.1,0.24,0.09,0.14,0.18,0.27,0.09,0.1,0.2,0.19,0.36,0.6,0.64,123.9
267.4,206.6,220.5,196.4,225.3,232.7,985.550538,985.672043,987.083908,986.604301,986.282222,988.02043,29.207742,27.7,26.215172,25.589032,25586.0,25.183226,50.959677,65.024194,77.810345,81.258065,82825.0,80.395161,21.15,24.08,26.32,26.88,25.94,24.95,25.01,24.86,25.08,26.07,26.83,27.09,23.57,24.19,25.16,26.45,27.12,27.0,27.42,26.87,26.62,26.97,27.46,27.81,0.01,0.03,0.08,0.11,0.1,0.09,0.09,0.14,0.18,0.27,0.09,0.28,0.2,0.19,0.36,0.6,0.64,0.82,0.9
206.6,220.5,196.4,225.3,232.7,252.7,985.672043,987.083908,986.604301,986.282222,988.02043,989.551111,27.7,26.215172,25.589032,25586.0,25.183226,24.566667,65.024194,77.810345,81.258065,82825.0,80.395161,68.433333,24.08,26.32,26.88,25.94,24.95,23.68,24.86,25.08,26.07,26.83,27.09,27.04,24.19,25.16,26.45,27.12,27.0,26.46,26.87,26.62,26.97,27.46,27.81,27.96,0.03,0.08,0.11,0.1,0.09,0.09,0.14,0.18,0.27,0.09,0.28,0.39,0.19,0.36,0.6,0.64,0.82,0.7,12.8
220.5,196.4,225.3,232.7,252.7,255.5,987.083908,986.604301,986.282222,988.02043,989.551111,991.485714,26.215172,25.589032,25586.0,25.183226,24.566667,25.0,77.810345,81.258065,82825.0,80.395161,68.433333,62.354839,26.32,26.88,25.94,24.95,23.68,22.95,25.08,26.07,26.83,27.09,27.04,26.99,25.16,26.45,27.12,27.0,26.46,26.08,26.62,26.97,27.46,27.81,27.96,28.07,0.08,0.11,0.1,0.09,0.09,0.11,0.18,0.27,0.09,0.28,0.39,0.45,0.36,0.6,0.64,0.82,0.7,0.66,20.2
196.4,225.3,232.7,252.7,255.5,282.9,986.604301,986.282222,988.02043,989.551111,991.485714,988.607527,25.589032,25586.0,25.183226,24.566667,25.0,26.753548,81.258065,82825.0,80.395161,68.433333,62.354839,49.919355,26.88,25.94,24.95,23.68,22.95,22.4,26.07,26.83,27.09,27.04,26.99,26.72,26.45,27.12,27.0,26.46,26.08,25.62,26.97,27.46,27.81,27.96,28.07,28.04,0.11,0.1,0.09,0.09,0.11,0.2,0.27,0.09,0.28,0.39,0.45,0.45,0.6,0.64,0.82,0.7,0.66,0.51,0.0
225.3,232.7,252.7,255.5,282.9,306.2,986.282222,988.02043,989.551111,991.485714,988.607527,988.406667,25586.0,25.183226,24.566667,25.0,26.753548,28.41,82825.0,80.395161,68.433333,62.354839,49.919355,43.066667,25.94,24.95,23.68,22.95,22.4,21.75,26.83,27.09,27.04,26.99,26.72,26.47,27.12,27.0,26.46,26.08,25.62,25.2,27.46,27.81,27.96,28.07,28.04,28.08,0.1,0.09,0.09,0.11,0.2,0.26,0.09,0.28,0.39,0.45,0.45,0.57,0.64,0.82,0.7,0.66,0.51,0.28,0.3
232.7,252.7,255.5,282.9,306.2,319.2,988.02043,989.551111,991.485714,988.607527,988.406667,987.345161,25.183226,24.566667,25.0,26.753548,28.41,29.365806,80.395161,68.433333,62.354839,49.919355,43.066667,43.298387,24.95,23.68,22.95,22.4,21.75,21.37,27.09,27.04,26.99,26.72,26.47,26.37,27.0,26.46,26.08,25.62,25.2,25.07,27.81,27.96,28.07,28.04,28.08,28.17,0.09,0.09,0.11,0.2,0.26,0.23,0.28,0.39,0.45,0.45,0.57,0.43,0.82,0.7,0.66,0.51,0.28,0.27,0.0
252.7,255.5,282.9,306.2,319.2,317.9,989.551111,991.485714,988.607527,988.406667,987.345161,985.522222,24.566667,25.0,26.753548,28.41,29.365806,29.783333,68.433333,62.354839,49.919355,43.066667,43.298387,45.491667,23.68,22.95,22.4,21.75,21.37,21.38,27.04,26.99,26.72,26.47,26.37,26.25,26.46,26.08,25.62,25.2,25.07,24.98,27.96,28.07,28.04,28.08,28.17,27.98,0.09,0.11,0.2,0.26,0.23,0.14,0.39,0.45,0.45,0.57,0.43,0.27,0.7,0.66,0.51,0.28,0.27,0.31,7.2
255.5,282.9,306.2,319.2,317.9,260.0,991.485714,988.607527,988.406667,987.345161,985.522222,986.350794,25.0,26.753548,28.41,29.365806,29.783333,29.677419,62.354839,49.919355,43.066667,43.298387,45.491667,54.137097,22.95,22.4,21.75,21.37,21.38,22.36,26.99,26.72,26.47,26.37,26.25,25.74,26.08,25.62,25.2,25.07,24.98,24.66,28.07,28.04,28.08,28.17,27.98,27.73,0.11,0.2,0.26,0.23,0.14,0.05,0.45,0.45,0.57,0.43,0.27,0.26,0.66,0.51,0.28,0.27,0.31,0.41,193.0
282.9,306.2,319.2,317.9,260.0,234.2,988.607527,988.406667,987.345161,985.522222,986.350794,986.373118,26.753548,28.41,29.365806,29.783333,29.677419,28.116129,49.919355,43.066667,43.298387,45.491667,54.137097,63.274194,22.4,21.75,21.37,21.38,22.36,24.4,26.72,26.47,26.37,26.25,25.74,25.66,25.62,25.2,25.07,24.98,24.66,25.15,28.04,28.08,28.17,27.98,27.73,27.37,0.2,0.26,0.23,0.14,0.05,-0.12,0.45,0.57,0.43,0.27,0.26,0.07,0.51,0.28,0.27,0.31,0.41,0.45,197.8
306.2,319.2,317.9,260.0,234.2,170.7,988.406667,987.345161,985.522222,986.350794,986.373118,986.310714,28.41,29.365806,29.783333,29.677419,28.116129,26.148571,43.066667,43.298387,45.491667,54.137097,63.274194,79.607143,21.75,21.37,21.38,22.36,24.4,25.42,26.47,26.37,26.25,25.74,25.66,25.96,25.2,25.07,24.98,24.66,25.15,25.84,28.08,28.17,27.98,27.73,27.37,27.35,0.26,0.23,0.14,0.05,-0.12,-0.29,0.57,0.43,0.27,0.26,0.07,-0.37,0.28,0.27,0.31,0.41,0.45,0.35,137.7
319.2,317.9,260.0,234.2,170.7,239.3,987.345161,985.522222,986.350794,986.373118,986.310714,986.135484,29.365806,29.783333,29.677419,28.116129,26.148571,26.445161,43.298387,45.491667,54.137097,63.274194,79.607143,78.758065,21.37,21.38,22.36,24.4,25.42,25.67,26.37,26.25,25.74,25.66,25.96,26.59,25.07,24.98,24.66,25.15,25.84,26.49,28.17,27.98,27.73,27.37,27.35,27.74,0.23,0.14,0.05,-0.12,-0.29,-0.4,0.43,0.27,0.26,0.07,-0.37,-0.34,0.27,0.31,0.41,0.45,0.35,0.54,474.0
317.9,260.0,234.2,170.7,239.3,159.1,985.522222,986.350794,986.373118,986.310714,986.135484,987.515556,29.783333,29.677419,28.116129,26.148571,26.445161,25456.0,45.491667,54.137097,63.274194,79.607143,78.758065,85.333333,21.38,22.36,24.4,25.42,25.67,25.94,26.25,25.74,25.66,25.96,26.59,27.47,24.98,24.66,25.15,25.84,26.49,27.41,27.98,27.73,27.37,27.35,27.74,28.37,0.14,0.05,-0.12,-0.29,-0.4,-0.38,0.27,0.26,0.07,-0.37,-0.34,-0.31,0.31,0.41,0.45,0.35,0.54,0.52,125.4
