feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,PRECIPITACAO TOTAL MENSAL(mm)
115.7,153.3,201.8,175.9,191.9,173.0,965.66129,966.852874,966.413978,966.731111,967.994624,970.226667,26.514839,25.454483,25.925806,25.757333,25.420645,24.760667,69.33871,74.862069,71.080645,72.733333,67.564516,63.883333,24.36,26.03,25.75,24.96,22.82,22.05,26.81,26.98,27.4,27.89,28.0,27.86,26.08,26.7,27.34,27.52,26.8,26.35,28.75,28.57,28.42,28.71,29.02,29.19,0.49,0.47,0.38,0.19,0.12,0.14,0.5,0.51,0.36,0.46,0.17,0.27,0.41,0.22,-0.01,-0.26,-0.12,-0.08,0.0
153.3,201.8,175.9,191.9,173.0,230.1,966.852874,966.413978,966.731111,967.994624,970.226667,969.010753,25.454483,25.925806,25.757333,25.420645,24.760667,25.385806,74.862069,71.080645,72.733333,67.564516,63.883333,55.072581,26.03,25.75,24.96,22.82,22.05,21.18,26.98,27.4,27.89,28.0,27.86,27.78,26.7,27.34,27.52,26.8,26.35,25.78,28.57,28.42,28.71,29.02,29.19,29.32,0.47,0.38,0.19,0.12,0.14,0.23,0.51,0.36,0.46,0.17,0.27,0.46,0.22,-0.01,-0.26,-0.12,-0.08,0.08,0.0
201.8,175.9,191.9,173.0,230.1,282.7,966.413978,966.731111,967.994624,970.226667,969.010753,969.547312,25.925806,25.757333,25.420645,24.760667,25.385806,27.149677,71.080645,72.733333,67.564516,63.883333,55.072581,43.225806,25.75,24.96,22.82,22.05,21.18,20.26,27.4,27.89,28.0,27.86,27.78,27.62,27.34,27.52,26.8,26.35,25.78,25.36,28.42,28.71,29.02,29.19,29.32,29.34,0.38,0.19,0.12,0.14,0.23,0.35,0.36,0.46,0.17,0.27,0.46,0.68,-0.01,-0.26,-0.12,-0.08,0.08,0.22,0.5
175.9,191.9,173.0,230.1,282.7,273.4,966.731111,967.994624,970.226667,969.010753,969.547312,967.69,25.757333,25.420645,24.760667,25.385806,27.149677,27894.0,72.733333,67.564516,63.883333,55.072581,43.225806,40.808333,24.96,22.82,22.05,21.18,20.26,20.46,27.89,28.0,27.86,27.78,27.62,27.53,27.52,26.8,26.35,25.78,25.36,25.35,28.71,29.02,29.19,29.32,29.34,29.45,0.19,0.12,0.14,0.23,0.35,0.41,0.46,0.17,0.27,0.46,0.68,0.59,-0.26,-0.12,-0.08,0.08,0.22,0.33,91.6
191.9,173.0,230.1,282.7,273.4,287.8,967.994624,970.226667,969.010753,969.547312,967.69,966.062366,25.420645,24.760667,25.385806,27.149677,27894.0,28.825161,67.564516,63.883333,55.072581,43.225806,40.808333,39.040323,22.82,22.05,21.18,20.26,20.46,21.16,28.0,27.86,27.78,27.62,27.53,27.44,26.8,26.35,25.78,25.36,25.35,25.52,29.02,29.19,29.32,29.34,29.45,29.46,0.12,0.14,0.23,0.35,0.41,0.46,0.17,0.27,0.46,0.68,0.59,0.62,-0.12,-0.08,0.08,0.22,0.33,0.14,40.0
173.0,230.1,282.7,273.4,287.8,263.3,970.226667,969.010753,969.547312,967.69,966.062366,965.552222,24.760667,25.385806,27.149677,27894.0,28.825161,28904.0,63.883333,55.072581,43.225806,40.808333,39.040323,40.2,22.05,21.18,20.26,20.46,21.16,22.37,27.86,27.78,27.62,27.53,27.44,27.36,26.35,25.78,25.36,25.35,25.52,25.73,29.19,29.32,29.34,29.45,29.46,29.45,0.14,0.23,0.35,0.41,0.46,0.44,0.27,0.46,0.68,0.59,0.62,0.63,-0.08,0.08,0.22,0.33,0.14,0.24,204.1
230.1,282.7,273.4,287.8,263.3,226.4,969.010753,969.547312,967.69,966.062366,965.552222,965.573118,25.385806,27.149677,27894.0,28.825161,28904.0,28.83871,55.072581,43.225806,40.808333,39.040323,40.2,42.854839,21.18,20.26,20.46,21.16,22.37,23.18,27.78,27.62,27.53,27.44,27.36,27.34,25.78,25.36,25.35,25.52,25.73,25.91,29.32,29.34,29.45,29.46,29.45,29.41,0.23,0.35,0.41,0.46,0.44,0.45,0.46,0.68,0.59,0.62,0.63,0.53,0.08,0.22,0.33,0.14,0.24,0.43,15.8
282.7,273.4,287.8,263.3,226.4,177.8,969.547312,967.69,966.062366,965.552222,965.573118,965.25914,27.149677,27894.0,28.825161,28904.0,28.83871,28.062581,43.225806,40.808333,39.040323,40.2,42.854839,53.693548,20.26,20.46,21.16,22.37,23.18,24.54,27.62,27.53,27.44,27.36,27.34,27.21,25.36,25.35,25.52,25.73,25.91,25.98,29.34,29.45,29.46,29.45,29.41,29.2,0.35,0.41,0.46,0.44,0.45,0.38,0.68,0.59,0.62,0.63,0.53,0.46,0.22,0.33,0.14,0.24,0.43,0.61,48.7
273.4,287.8,263.3,226.4,177.8,156.4,967.69,966.062366,965.552222,965.573118,965.25914,965.102381,27894.0,28.825161,28904.0,28.83871,28.062581,28.237857,40.808333,39.040323,40.2,42.854839,53.693548,56.732143,20.46,21.16,22.37,23.18,24.54,25.16,27.53,27.44,27.36,27.34,27.21,27.11,25.35,25.52,25.73,25.91,25.98,26.31,29.45,29.46,29.45,29.41,29.2,28.87,0.41,0.46,0.44,0.45,0.38,0.47,0.59,0.62,0.63,0.53,0.46,0.38,0.33,0.14,0.24,0.43,0.61,0.49,35.8
287.8,263.3,226.4,177.8,156.4,161.8,966.062366,965.552222,965.573118,965.25914,965.102381,966.356522,28.825161,28904.0,28.83871,28.062581,28.237857,27.729677,39.040323,40.2,42.854839,53.693548,56.732143,60.096774,21.16,22.37,23.18,24.54,25.16,25.03,27.44,27.36,27.34,27.21,27.11,27.73,25.52,25.73,25.91,25.98,26.31,27.14,29.46,29.45,29.41,29.2,28.87,28.93,0.46,0.44,0.45,0.38,0.47,0.57,0.62,0.63,0.53,0.46,0.38,0.68,0.14,0.24,0.43,0.61,0.49,0.61,0.2
263.3,226.4,177.8,156.4,161.8,204.8,965.552222,965.573118,965.25914,965.102381,966.356522,966.598889,28904.0,28.83871,28.062581,28.237857,27.729677,26.653333,40.2,42.854839,53.693548,56.732143,60.096774,66.0,22.37,23.18,24.54,25.16,25.03,25.12,27.36,27.34,27.21,27.11,27.73,28.08,25.73,25.91,25.98,26.31,27.14,27.53,29.45,29.41,29.2,28.87,28.93,29.05,0.44,0.45,0.38,0.47,0.57,0.75,0.63,0.53,0.46,0.38,0.68,0.81,0.24,0.43,0.61,0.49,0.61,0.29,0.2
226.4,177.8,156.4,161.8,204.8,183.9,965.573118,965.25914,965.102381,966.356522,966.598889,967.374194,28.83871,28.062581,28.237857,27.729677,26.653333,25.709032,42.854839,53.693548,56.732143,60.096774,66.0,69.129032,23.18,24.54,25.16,25.03,25.12,24.04,27.34,27.21,27.11,27.73,28.08,28.24,25.91,25.98,26.31,27.14,27.53,27.41,29.41,29.2,28.87,28.93,29.05,29.21,0.45,0.38,0.47,0.57,0.75,0.75,0.53,0.46,0.38,0.68,0.81,1.01,0.43,0.61,0.49,0.61,0.29,-0.06,0.0
177.8,156.4,161.8,204.8,183.9,192.5,965.25914,965.102381,966.356522,966.598889,967.374194,968.321111,28.062581,28.237857,27.729677,26.653333,25.709032,26.113333,53.693548,56.732143,60.096774,66.0,69.129032,57.516667,24.54,25.16,25.03,25.12,24.04,22.35,27.21,27.11,27.73,28.08,28.24,27.77,25.98,26.31,27.14,27.53,27.41,26.68,29.2,28.87,28.93,29.05,29.21,29.14,0.38,0.47,0.57,0.75,0.75,0.68,0.46,0.38,0.68,0.81,1.01,0.92,0.61,0.49,0.61,0.29,-0.06,-0.26,0.0
156.4,161.8,204.8,183.9,192.5,281.0,965.102381,966.356522,966.598889,967.374194,968.321111,969.773118,28.237857,27.729677,26.653333,25.709032,26.113333,26.244516,56.732143,60.096774,66.0,69.129032,57.516667,47.306452,25.16,25.03,25.12,24.04,22.35,21.61,27.11,27.73,28.08,28.24,27.77,27.06,26.31,27.14,27.53,27.41,26.68,25.91,28.87,28.93,29.05,29.21,29.14,28.79,0.47,0.57,0.75,0.75,0.68,0.53,0.38,0.68,0.81,1.01,0.92,0.84,0.49,0.61,0.29,-0.06,-0.26,-0.32,0.0
161.8,204.8,183.9,192.5,281.0,289.3,966.356522,966.598889,967.374194,968.321111,969.773118,968.973118,27.729677,26.653333,25.709032,26.113333,26.244516,27.03871,60.096774,66.0,69.129032,57.516667,47.306452,42.217742,25.03,25.12,24.04,22.35,21.61,20.61,27.73,28.08,28.24,27.77,27.06,26.8,27.14,27.53,27.41,26.68,25.91,25.3,28.93,29.05,29.21,29.14,28.79,28.73,0.57,0.75,0.75,0.68,0.53,0.46,0.68,0.81,1.01,0.92,0.84,0.74,0.61,0.29,-0.06,-0.26,-0.32,0.01,35.1
204.8,183.9,192.5,281.0,289.3,279.1,966.598889,967.374194,968.321111,969.773118,968.973118,967.978889,26.653333,25.709032,26.113333,26.244516,27.03871,27.951333,66.0,69.129032,57.516667,47.306452,42.217742,38925.0,25.12,24.04,22.35,21.61,20.61,19.99,28.08,28.24,27.77,27.06,26.8,26.68,27.53,27.41,26.68,25.91,25.3,24.82,29.05,29.21,29.14,28.79,28.73,28.79,0.75,0.75,0.68,0.53,0.46,0.38,0.81,1.01,0.92,0.84,0.74,0.73,0.29,-0.06,-0.26,-0.32,0.01,-0.09,29.7
213.1,227.9,111.5,172.1,146.7,179.5,964.673118,964.896774,965.760714,966.380645,966.068889,968.096774,28.385161,28.675484,26.872857,26.187097,25.581333,25.139355,49.362903,48.653226,64.553571,71.145161,76.308333,74.290323,21.89,24.19,26.32,26.2,24.04,23.86,25.68,25.63,26.08,26.57,27.5,27.85,24.0,24.85,26.06,26.65,27.16,27.17,28.28,27.82,27.52,27.73,28.29,28.86,0.47,0.39,0.19,0.16,0.25,0.37,0.55,0.41,0.19,0.18,0.41,0.43,-0.02,0.04,0.23,0.41,0.31,0.24,0.0
227.9,111.5,172.1,146.7,179.5,222.8,964.896774,965.760714,966.380645,966.068889,968.096774,968.951111,28.675484,26.872857,26.187097,25.581333,25.139355,25242.0,48.653226,64.553571,71.145161,76.308333,74.290323,60.441667,24.19,26.32,26.2,24.04,23.86,22.91,25.63,26.08,26.57,27.5,27.85,27.73,24.85,26.06,26.65,27.16,27.17,26.61,27.82,27.52,27.73,28.29,28.86,29.03,0.39,0.19,0.16,0.25,0.37,0.33,0.41,0.19,0.18,0.41,0.43,0.52,0.04,0.23,0.41,0.31,0.24,0.41,15.4
111.5,172.1,146.7,179.5,222.8,254.9,965.760714,966.380645,966.068889,968.096774,968.951111,969.641935,26.872857,26.187097,25.581333,25.139355,25242.0,26.010968,64.553571,71.145161,76.308333,74.290323,60.441667,51.403226,26.32,26.2,24.04,23.86,22.91,22.16,26.08,26.57,27.5,27.85,27.73,27.3,26.06,26.65,27.16,27.17,26.61,25.82,27.52,27.73,28.29,28.86,29.03,29.1,0.19,0.16,0.25,0.37,0.33,0.3,0.19,0.18,0.41,0.43,0.52,0.36,0.23,0.41,0.31,0.24,0.41,0.3,5.0
172.1,146.7,179.5,222.8,254.9,297.8,966.380645,966.068889,968.096774,968.951111,969.641935,968.610753,26.187097,25.581333,25.139355,25242.0,26.010968,27.237419,71.145161,76.308333,74.290323,60.441667,51.403226,42.725806,26.2,24.04,23.86,22.91,22.16,21.71,26.57,27.5,27.85,27.73,27.3,27.16,26.65,27.16,27.17,26.61,25.82,25.51,27.73,28.29,28.86,29.03,29.1,29.21,0.16,0.25,0.37,0.33,0.3,0.3,0.18,0.41,0.43,0.52,0.36,0.53,0.41,0.31,0.24,0.41,0.3,0.33,15.5
249.9,233.3,220.3,108.8,180.1,169.8,965.164444,966.224731,966.070968,966.734524,966.529032,966.763333,28.911333,29.125161,28.818065,26.387857,25.935484,26.38,45.508333,46.427419,52.483871,70.678571,71.91129,70.741667,22.45,23.52,25.23,26.21,25.84,24.31,27.69,27.74,27.24,26.88,27.1,27.5,26.1,26.37,26.53,26.49,26.8,26.95,29.62,29.46,28.97,28.66,28.66,28.73,0.45,0.42,0.4,0.42,0.44,0.31,0.71,0.47,0.46,0.56,0.33,0.4,0.08,0.32,0.24,0.21,0.04,0.24,0.0
233.3,220.3,108.8,180.1,169.8,240.1,966.224731,966.070968,966.734524,966.529032,966.763333,967.467742,29.125161,28.818065,26.387857,25.935484,26.38,25.955484,46.427419,52.483871,70.678571,71.91129,70.741667,65.935484,23.52,25.23,26.21,25.84,24.31,22.63,27.74,27.24,26.88,27.1,27.5,27.46,26.37,26.53,26.49,26.8,26.95,26.37,29.46,28.97,28.66,28.66,28.73,28.84,0.42,0.4,0.42,0.44,0.31,0.19,0.47,0.46,0.56,0.33,0.4,0.21,0.32,0.24,0.21,0.04,0.24,0.28,0.0
220.3,108.8,180.1,169.8,240.1,227.1,966.070968,966.734524,966.529032,966.763333,967.467742,969.001111,28.818065,26.387857,25.935484,26.38,25.955484,25.809333,52.483871,70.678571,71.91129,70.741667,65.935484,56.058333,25.23,26.21,25.84,24.31,22.63,21.52,27.24,26.88,27.1,27.5,27.46,27.37,26.53,26.49,26.8,26.95,26.37,25.9,28.97,28.66,28.66,28.73,28.84,28.9,0.4,0.42,0.44,0.31,0.19,0.04,0.46,0.56,0.33,0.4,0.21,0.16,0.24,0.21,0.04,0.24,0.28,0.43,0.1
108.8,180.1,169.8,240.1,227.1,267.1,966.734524,966.529032,966.763333,967.467742,969.001111,968.837634,26.387857,25.935484,26.38,25.955484,25.809333,26.810323,70.678571,71.91129,70.741667,65.935484,56.058333,46.556452,26.21,25.84,24.31,22.63,21.52,20.98,26.88,27.1,27.5,27.46,27.37,26.71,26.49,26.8,26.95,26.37,25.9,24.85,28.66,28.66,28.73,28.84,28.9,28.68,0.42,0.44,0.31,0.19,0.04,-0.02,0.56,0.33,0.4,0.21,0.16,0.09,0.21,0.04,0.24,0.28,0.43,0.23,0.0
293.3,274.7,192.4,163.1,186.5,114.2,965.967742,964.685556,965.110753,965.133333,966.385057,966.124731,29.147742,29306.0,28.062581,27.065806,26.121379,24.863226,38.354839,40.141667,50.814516,62.548387,65.715517,81.064516,19.5,19.92,21.15,24.08,26.32,26.88,25.32,25.17,25.01,24.86,25.08,26.07,23.55,23.48,23.57,24.19,25.16,26.45,27.91,27.61,27.42,26.87,26.62,26.97,-0.02,-0.01,0.01,0.03,0.08,0.11,0.24,0.24,0.09,0.14,0.18,0.27,0.11,0.1,0.2,0.19,0.36,0.6,1.3
274.7,192.4,163.1,186.5,114.2,143.7,964.685556,965.110753,965.133333,966.385057,966.124731,965.715556,29306.0,28.062581,27.065806,26.121379,24.863226,24972.0,40.141667,50.814516,62.548387,65.715517,81.064516,80.733333,19.92,21.15,24.08,26.32,26.88,25.94,25.17,25.01,24.86,25.08,26.07,26.83,23.48,23.57,24.19,25.16,26.45,27.12,27.61,27.42,26.87,26.62,26.97,27.46,-0.01,0.01,0.03,0.08,0.11,0.1,0.24,0.09,0.14,0.18,0.27,0.09,0.1,0.2,0.19,0.36,0.6,0.64,8.3
192.4,163.1,186.5,114.2,143.7,181.3,965.110753,965.133333,966.385057,966.124731,965.715556,967.387097,28.062581,27.065806,26.121379,24.863226,24972.0,24.631613,50.814516,62.548387,65.715517,81.064516,80.733333,77.370968,21.15,24.08,26.32,26.88,25.94,24.95,25.01,24.86,25.08,26.07,26.83,27.09,23.57,24.19,25.16,26.45,27.12,27.0,27.42,26.87,26.62,26.97,27.46,27.81,0.01,0.03,0.08,0.11,0.1,0.09,0.09,0.14,0.18,0.27,0.09,0.28,0.2,0.19,0.36,0.6,0.64,0.82,0.0
163.1,186.5,114.2,143.7,181.3,222.3,965.133333,966.385057,966.124731,965.715556,967.387097,968.505556,27.065806,26.121379,24.863226,24972.0,24.631613,24.600667,62.548387,65.715517,81.064516,80.733333,77.370968,61.983333,24.08,26.32,26.88,25.94,24.95,23.68,24.86,25.08,26.07,26.83,27.09,27.04,24.19,25.16,26.45,27.12,27.0,26.46,26.87,26.62,26.97,27.46,27.81,27.96,0.03,0.08,0.11,0.1,0.09,0.09,0.14,0.18,0.27,0.09,0.28,0.39,0.19,0.36,0.6,0.64,0.82,0.7,0.0
186.5,114.2,143.7,181.3,222.3,223.2,966.385057,966.124731,965.715556,967.387097,968.505556,969.64086,26.121379,24.863226,24972.0,24.631613,24.600667,25.349677,65.715517,81.064516,80.733333,77.370968,61.983333,53.395161,26.32,26.88,25.94,24.95,23.68,22.95,25.08,26.07,26.83,27.09,27.04,26.99,25.16,26.45,27.12,27.0,26.46,26.08,26.62,26.97,27.46,27.81,27.96,28.07,0.08,0.11,0.1,0.09,0.09,0.11,0.18,0.27,0.09,0.28,0.39,0.45,0.36,0.6,0.64,0.82,0.7,0.66,0.3
302.6,278.0,213.3,195.9,135.9,156.1,966.650538,964.9,964.727957,965.889247,965.640476,965.67957,29.00129,29.435333,29.144516,27.829032,26.957857,26.309677,40.322581,39175.0,42.540323,55.104839,63.160714,72.967742,21.37,21.38,22.36,24.4,25.42,25.67,26.37,26.25,25.74,25.66,25.96,26.59,25.07,24.98,24.66,25.15,25.84,26.49,28.17,27.98,27.73,27.37,27.35,27.74,0.23,0.14,0.05,-0.12,-0.29,-0.4,0.43,0.27,0.26,0.07,-0.37,-0.34,0.27,0.31,0.41,0.45,0.35,0.54,56.1
278.0,213.3,195.9,135.9,156.1,99.6,964.9,964.727957,965.889247,965.640476,965.67957,967.066667,29.435333,29.144516,27.829032,26.957857,26.309677,24.984667,39175.0,42.540323,55.104839,63.160714,72.967742,83125.0,21.38,22.36,24.4,25.42,25.67,25.94,26.25,25.74,25.66,25.96,26.59,27.47,24.98,24.66,25.15,25.84,26.49,27.41,27.98,27.73,27.37,27.35,27.74,28.37,0.14,0.05,-0.12,-0.29,-0.4,-0.38,0.27,0.26,0.07,-0.37,-0.34,-0.31,0.31,0.41,0.45,0.35,0.54,0.52,10.8
213.3,195.9,135.9,156.1,99.6,131.5,964.727957,965.889247,965.640476,965.67957,967.066667,967.470968,29.144516,27.829032,26.957857,26.309677,24.984667,25.072903,42.540323,55.104839,63.160714,72.967742,83125.0,80.104839,22.36,24.4,25.42,25.67,25.94,24.76,25.74,25.66,25.96,26.59,27.47,27.99,24.66,25.15,25.84,26.49,27.41,27.54,27.73,27.37,27.35,27.74,28.37,28.9,0.05,-0.12,-0.29,-0.4,-0.38,-0.25,0.26,0.07,-0.37,-0.34,-0.31,-0.23,0.41,0.45,0.35,0.54,0.52,0.79,0.0
195.9,135.9,156.1,99.6,131.5,206.3,965.889247,965.640476,965.67957,967.066667,967.470968,968.932222,27.829032,26.957857,26.309677,24.984667,25.072903,24.711333,55.104839,63.160714,72.967742,83125.0,80.104839,68.85,24.4,25.42,25.67,25.94,24.76,23.78,25.66,25.96,26.59,27.47,27.99,28.04,25.15,25.84,26.49,27.41,27.54,27.18,27.37,27.35,27.74,28.37,28.9,29.14,-0.12,-0.29,-0.4,-0.38,-0.25,-0.01,0.07,-0.37,-0.34,-0.31,-0.23,0.05,0.45,0.35,0.54,0.52,0.79,0.59,0.1
135.9,156.1,99.6,131.5,206.3,212.5,965.640476,965.67957,967.066667,967.470968,968.932222,969.256989,26.957857,26.309677,24.984667,25.072903,24.711333,24.873548,63.160714,72.967742,83125.0,80.104839,68.85,61.935484,25.42,25.67,25.94,24.76,23.78,22.71,25.96,26.59,27.47,27.99,28.04,27.78,25.84,26.49,27.41,27.54,27.18,26.49,27.35,27.74,28.37,28.9,29.14,29.19,-0.29,-0.4,-0.38,-0.25,-0.01,0.18,-0.37,-0.34,-0.31,-0.23,0.05,0.45,0.35,0.54,0.52,0.79,0.59,0.39,0.8
242.1,278.3,183.1,191.0,172.1,213.1,967.070968,966235.0,966.801613,967.208065,966.380357,966.774194,28.404516,29.192667,28.792903,26.827742,28335.0,28.949677,49.708333,47.433333,52.551724,71.903226,62.857143,61.225806,21.34,21.99,23.41,24.85,26.22,26.56,27.6,28.16,28.34,28.07,28.01,28.18,25.76,26.18,26.55,26.73,27.28,27.76,29.68,29.82,29.72,29.44,29.08,29.07,0.27,0.29,0.39,0.57,0.83,1.04,0.63,0.51,0.54,0.8,1.07,1.27,0.45,0.3,0.7,0.79,0.68,0.89,0.0
183.1,191.0,172.1,213.1,193.2,232.1,966.801613,967.208065,966.380357,966.774194,967.246667,967.567742,28.792903,26.827742,28335.0,28.949677,26.968667,27.689677,52.551724,71.903226,62.857143,61.225806,74.333333,66.16129,23.41,24.85,26.22,26.56,25.43,24.65,28.34,28.07,28.01,28.18,28.2,27.71,26.55,26.73,27.28,27.76,27.85,27.08,29.72,29.44,29.08,29.07,29.13,29.01,0.39,0.57,0.83,1.04,1.13,1.02,0.54,0.8,1.07,1.27,1.4,1.35,0.7,0.79,0.68,0.89,0.68,0.62,0.0
191.0,172.1,213.1,193.2,232.1,230.7,967.208065,966.380357,966.774194,967.246667,967.567742,969.938333,26.827742,28335.0,28.949677,26.968667,27.689677,26434.0,71.903226,62.857143,61.225806,74.333333,66.16129,62.0,24.85,26.22,26.56,25.43,24.65,23.14,28.07,28.01,28.18,28.2,27.71,27.04,26.73,27.28,27.76,27.85,27.08,25.91,29.44,29.08,29.07,29.13,29.01,28.66,0.57,0.83,1.04,1.13,1.02,0.85,0.8,1.07,1.27,1.4,1.35,1.11,0.79,0.68,0.89,0.68,0.62,0.85,38.0
172.1,213.1,193.2,232.1,230.7,284.4,966.380357,966.774194,967.246667,967.567742,969.938333,969.667742,28335.0,28.949677,26.968667,27.689677,26434.0,27.114194,62.857143,61.225806,74.333333,66.16129,62.0,50.612903,26.22,26.56,25.43,24.65,23.14,20.93,28.01,28.18,28.2,27.71,27.04,26.22,27.28,27.76,27.85,27.08,25.91,24.79,29.08,29.07,29.13,29.01,28.66,28.1,0.83,1.04,1.13,1.02,0.85,0.69,1.07,1.27,1.4,1.35,1.11,1.01,0.68,0.89,0.68,0.62,0.85,0.6,1.0
295.8,261.9,248.5,167.4,160.9,148.3,968.39322,967.148387,965.711667,965.109677,965.753226,966.778571,28.471333,28.898065,29.038667,26.945806,25.963226,25.54,46.482759,54.225806,51.689655,67.806452,75.056452,79.071429,19.5,19.73,20.34,21.91,24.08,25.94,25.12,25.03,25.06,25.0,25.0,25.64,23.61,23.5,23.59,23.73,24.4,25.63,27.32,27.15,27.11,27.09,26.92,27.15,0.54,0.51,0.61,0.79,0.81,0.64,0.75,0.77,0.7,0.96,0.97,0.53,0.23,0.43,0.4,0.41,0.45,0.59,47.5
261.9,248.5,167.4,160.9,148.3,208.1,967.148387,965.711667,965.109677,965.753226,966.778571,966.679032,28.898065,29.038667,26.945806,25.963226,25.54,25.693548,54.225806,51.689655,67.806452,75.056452,79.071429,79.935484,19.73,20.34,21.91,24.08,25.94,25.61,25.03,25.06,25.0,25.0,25.64,26.36,23.5,23.59,23.73,24.4,25.63,26.47,27.15,27.11,27.09,26.92,27.15,27.51,0.51,0.61,0.79,0.81,0.64,0.43,0.77,0.7,0.96,0.97,0.53,0.41,0.43,0.4,0.41,0.45,0.59,0.72,29.6
248.5,167.4,160.9,148.3,208.1,194.9,965.711667,965.109677,965.753226,966.778571,966.679032,967185.0,29.038667,26.945806,25.963226,25.54,25.693548,25.697333,51.689655,67.806452,75.056452,79.071429,79.935484,81.016667,20.34,21.91,24.08,25.94,25.61,25.34,25.06,25.0,25.0,25.64,26.36,27.05,23.59,23.73,24.4,25.63,26.47,27.25,27.11,27.09,26.92,27.15,27.51,27.89,0.61,0.79,0.81,0.64,0.43,0.33,0.7,0.96,0.97,0.53,0.41,0.33,0.4,0.41,0.45,0.59,0.72,0.49,32.2
167.4,160.9,148.3,208.1,194.9,210.5,965.109677,965.753226,966.778571,966.679032,967185.0,967.88871,26.945806,25.963226,25.54,25.693548,25.697333,25.130323,67.806452,75.056452,79.071429,79.935484,81.016667,79.677419,21.91,24.08,25.94,25.61,25.34,24.53,25.0,25.0,25.64,26.36,27.05,27.41,23.73,24.4,25.63,26.47,27.25,26.96,27.09,26.92,27.15,27.51,27.89,28.35,0.79,0.81,0.64,0.43,0.33,0.37,0.96,0.97,0.53,0.41,0.33,0.41,0.41,0.45,0.59,0.72,0.49,0.3,0.4
160.9,148.3,208.1,194.9,210.5,225.8,965.753226,966.778571,966.679032,967185.0,967.88871,969165.0,25.963226,25.54,25.693548,25.697333,25.130323,25052.0,75.056452,79.071429,79.935484,81.016667,79.677419,71.833333,24.08,25.94,25.61,25.34,24.53,23.42,25.0,25.64,26.36,27.05,27.41,27.35,24.4,25.63,26.47,27.25,26.96,26.5,26.92,27.15,27.51,27.89,28.35,28.46,0.81,0.64,0.43,0.33,0.37,0.34,0.97,0.53,0.41,0.33,0.41,0.59,0.45,0.59,0.72,0.49,0.3,0.2,35.7
148.3,208.1,194.9,210.5,225.8,247.5,966.778571,966.679032,967185.0,967.88871,969165.0,969.337097,25.54,25.693548,25.697333,25.130323,25052.0,24.978065,79.071429,79.935484,81.016667,79.677419,71.833333,62.8,25.94,25.61,25.34,24.53,23.42,22.06,25.64,26.36,27.05,27.41,27.35,26.87,25.63,26.47,27.25,26.96,26.5,25.61,27.15,27.51,27.89,28.35,28.46,28.42,0.64,0.43,0.33,0.37,0.34,0.33,0.53,0.41,0.33,0.41,0.59,0.43,0.59,0.72,0.49,0.3,0.2,0.27,18.3
208.1,194.9,210.5,225.8,247.5,291.4,966.679032,967185.0,967.88871,969165.0,969.337097,969.577419,25.693548,25.697333,25.130323,25052.0,24.978065,26.276774,79.935484,81.016667,79.677419,71.833333,62.8,59.032258,25.61,25.34,24.53,23.42,22.06,20.79,26.36,27.05,27.41,27.35,26.87,26.21,26.47,27.25,26.96,26.5,25.61,24.73,27.51,27.89,28.35,28.46,28.42,28.16,0.43,0.33,0.37,0.34,0.33,0.23,0.41,0.33,0.41,0.59,0.43,0.49,0.72,0.49,0.3,0.2,0.27,0.2,0.0
194.9,210.5,225.8,247.5,291.4,297.9,967185.0,967.88871,969165.0,969.337097,969.577419,969525.0,25.697333,25.130323,25052.0,24.978065,26.276774,27644.0,81.016667,79.677419,71.833333,62.8,59.032258,49.266667,25.34,24.53,23.42,22.06,20.79,19.99,27.05,27.41,27.35,26.87,26.21,25.92,27.25,26.96,26.5,25.61,24.73,24.29,27.89,28.35,28.46,28.42,28.16,28.0,0.33,0.37,0.34,0.33,0.23,0.16,0.33,0.41,0.59,0.43,0.49,0.36,0.49,0.3,0.2,0.27,0.2,0.24,79.0
210.5,225.8,247.5,291.4,297.9,239.1,967.88871,969165.0,969.337097,969.577419,969525.0,966.380645,25.130323,25052.0,24.978065,26.276774,27644.0,27.936129,79.677419,71.833333,62.8,59.032258,49.266667,57.935484,24.53,23.42,22.06,20.79,19.99,20.24,27.41,27.35,26.87,26.21,25.92,25.67,26.96,26.5,25.61,24.73,24.29,23.92,28.35,28.46,28.42,28.16,28.0,27.86,0.37,0.34,0.33,0.23,0.16,0.07,0.41,0.59,0.43,0.49,0.36,0.44,0.3,0.2,0.27,0.2,0.24,0.28,180.6
