feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,PRECIPITACAO TOTAL MENSAL(mm)
237.0,235.9,248.6,188.2,251.7,295.8,983.850538,984.023333,984.916129,986.649438,985.93871,986.123656,25.662581,25.985333,25.525806,24.355333,24.703871,26.57871,84.024194,77.083333,73.596774,82625.0,76.298387,63.774194,25.75,24.96,22.82,22.05,21.18,20.26,27.4,27.89,28.0,27.86,27.78,27.62,27.34,27.52,26.8,26.35,25.78,25.36,28.42,28.71,29.02,29.19,29.32,29.34,0.38,0.19,0.12,0.14,0.23,0.35,0.36,0.46,0.17,0.27,0.46,0.68,-0.01,-0.26,-0.12,-0.08,0.08,0.22,0.0
235.9,248.6,188.2,251.7,295.8,301.7,984.023333,984.916129,986.649438,985.93871,986.123656,984.596667,25.985333,25.525806,24.355333,24.703871,26.57871,27.983333,77.083333,73.596774,82625.0,76.298387,63.774194,56075.0,24.96,22.82,22.05,21.18,20.26,20.46,27.89,28.0,27.86,27.78,27.62,27.53,27.52,26.8,26.35,25.78,25.36,25.35,28.71,29.02,29.19,29.32,29.34,29.45,0.19,0.12,0.14,0.23,0.35,0.41,0.46,0.17,0.27,0.46,0.68,0.59,-0.26,-0.12,-0.08,0.08,0.22,0.33,0.0
248.6,188.2,251.7,295.8,301.7,288.2,984.916129,986.649438,985.93871,986.123656,984.596667,983.743011,25.525806,24.355333,24.703871,26.57871,27.983333,27.921935,73.596774,82625.0,76.298387,63.774194,56075.0,57.870968,22.82,22.05,21.18,20.26,20.46,21.16,28.0,27.86,27.78,27.62,27.53,27.44,26.8,26.35,25.78,25.36,25.35,25.52,29.02,29.19,29.32,29.34,29.45,29.46,0.12,0.14,0.23,0.35,0.41,0.46,0.17,0.27,0.46,0.68,0.59,0.62,-0.12,-0.08,0.08,0.22,0.33,0.14,0.0
188.2,251.7,295.8,301.7,288.2,285.8,986.649438,985.93871,986.123656,984.596667,983.743011,983.12,24.355333,24.703871,26.57871,27.983333,27.921935,28.435333,82625.0,76.298387,63.774194,56075.0,57.870968,58.75,22.05,21.18,20.26,20.46,21.16,22.37,27.86,27.78,27.62,27.53,27.44,27.36,26.35,25.78,25.36,25.35,25.52,25.73,29.19,29.32,29.34,29.45,29.46,29.45,0.14,0.23,0.35,0.41,0.46,0.44,0.27,0.46,0.68,0.59,0.62,0.63,-0.08,0.08,0.22,0.33,0.14,0.24,4.8
251.7,295.8,301.7,288.2,285.8,260.1,985.93871,986.123656,984.596667,983.743011,983.12,982.908602,24.703871,26.57871,27.983333,27.921935,28.435333,28.504516,76.298387,63.774194,56075.0,57.870968,58.75,57.822581,21.18,20.26,20.46,21.16,22.37,23.18,27.78,27.62,27.53,27.44,27.36,27.34,25.78,25.36,25.35,25.52,25.73,25.91,29.32,29.34,29.45,29.46,29.45,29.41,0.23,0.35,0.41,0.46,0.44,0.45,0.46,0.68,0.59,0.62,0.63,0.53,0.08,0.22,0.33,0.14,0.24,0.43,23.6
295.8,301.7,288.2,285.8,260.1,214.3,986.123656,984.596667,983.743011,983.12,982.908602,982.767742,26.57871,27.983333,27.921935,28.435333,28.504516,28.709032,63.774194,56075.0,57.870968,58.75,57.822581,59.903226,20.26,20.46,21.16,22.37,23.18,24.54,27.62,27.53,27.44,27.36,27.34,27.21,25.36,25.35,25.52,25.73,25.91,25.98,29.34,29.45,29.46,29.45,29.41,29.2,0.35,0.41,0.46,0.44,0.45,0.38,0.68,0.59,0.62,0.63,0.53,0.46,0.22,0.33,0.14,0.24,0.43,0.61,15.6
301.7,288.2,285.8,260.1,214.3,201.1,984.596667,983.743011,983.12,982.908602,982.767742,982.094048,27.983333,27.921935,28.435333,28.504516,28.709032,29.077143,56075.0,57.870968,58.75,57.822581,59.903226,62.258929,20.46,21.16,22.37,23.18,24.54,25.16,27.53,27.44,27.36,27.34,27.21,27.11,25.35,25.52,25.73,25.91,25.98,26.31,29.45,29.46,29.45,29.41,29.2,28.87,0.41,0.46,0.44,0.45,0.38,0.47,0.59,0.62,0.63,0.53,0.46,0.38,0.33,0.14,0.24,0.43,0.61,0.49,88.4
288.2,285.8,260.1,214.3,201.1,194.5,983.743011,983.12,982.908602,982.767742,982.094048,983.184946,27.921935,28.435333,28.504516,28.709032,29.077143,28.006452,57.870968,58.75,57.822581,59.903226,62.258929,67.532258,21.16,22.37,23.18,24.54,25.16,25.03,27.44,27.36,27.34,27.21,27.11,27.73,25.52,25.73,25.91,25.98,26.31,27.14,29.46,29.45,29.41,29.2,28.87,28.93,0.46,0.44,0.45,0.38,0.47,0.57,0.62,0.63,0.53,0.46,0.38,0.68,0.14,0.24,0.43,0.61,0.49,0.61,79.2
285.8,260.1,214.3,201.1,194.5,247.5,983.12,982.908602,982.767742,982.094048,983.184946,983.101111,28.435333,28.504516,28.709032,29.077143,28.006452,27.440667,58.75,57.822581,59.903226,62.258929,67.532258,71025.0,22.37,23.18,24.54,25.16,25.03,25.12,27.36,27.34,27.21,27.11,27.73,28.08,25.73,25.91,25.98,26.31,27.14,27.53,29.45,29.41,29.2,28.87,28.93,29.05,0.44,0.45,0.38,0.47,0.57,0.75,0.63,0.53,0.46,0.38,0.68,0.81,0.24,0.43,0.61,0.49,0.61,0.29,166.7
260.1,214.3,201.1,194.5,247.5,222.4,982.908602,982.767742,982.094048,983.184946,983.101111,983.825806,28.504516,28.709032,29.077143,28.006452,27.440667,25.941935,57.822581,59.903226,62.258929,67.532258,71025.0,78.75,23.18,24.54,25.16,25.03,25.12,24.04,27.34,27.21,27.11,27.73,28.08,28.24,25.91,25.98,26.31,27.14,27.53,27.41,29.41,29.2,28.87,28.93,29.05,29.21,0.45,0.38,0.47,0.57,0.75,0.75,0.53,0.46,0.38,0.68,0.81,1.01,0.43,0.61,0.49,0.61,0.29,-0.06,58.2
214.3,201.1,194.5,247.5,222.4,164.9,982.767742,982.094048,983.184946,983.101111,983.825806,984.59,28.709032,29.077143,28.006452,27.440667,25.941935,25.266667,59.903226,62.258929,67.532258,71025.0,78.75,79.941667,24.54,25.16,25.03,25.12,24.04,22.35,27.21,27.11,27.73,28.08,28.24,27.77,25.98,26.31,27.14,27.53,27.41,26.68,29.2,28.87,28.93,29.05,29.21,29.14,0.38,0.47,0.57,0.75,0.75,0.68,0.46,0.38,0.68,0.81,1.01,0.92,0.61,0.49,0.61,0.29,-0.06,-0.26,37.9
285.7,290.3,317.7,299.0,271.1,289.8,984.695699,984.637778,984.437634,983.957778,982.363441,982.843011,27.504516,27.945333,28.436774,28742.0,28.788387,28.598065,55.185484,51375.0,50.153226,52.033333,54.153226,55.629032,20.61,19.99,19.75,20.23,21.89,24.19,26.8,26.68,26.65,26.11,25.68,25.63,25.3,24.82,24.64,23.97,24.0,24.85,28.73,28.79,28.85,28.55,28.28,27.82,0.46,0.38,0.37,0.42,0.47,0.39,0.74,0.73,0.54,0.4,0.55,0.41,0.01,-0.09,-0.0,-0.07,-0.02,0.04,31.8
290.3,317.7,299.0,271.1,289.8,170.6,984.637778,984.437634,983.957778,982.363441,982.843011,983.209524,27.945333,28.436774,28742.0,28.788387,28.598065,27.842143,51375.0,50.153226,52.033333,54.153226,55.629032,62.464286,19.99,19.75,20.23,21.89,24.19,26.32,26.68,26.65,26.11,25.68,25.63,26.08,24.82,24.64,23.97,24.0,24.85,26.06,28.79,28.85,28.55,28.28,27.82,27.52,0.38,0.37,0.42,0.47,0.39,0.19,0.73,0.54,0.4,0.55,0.41,0.19,-0.09,-0.0,-0.07,-0.02,0.04,0.23,157.8
317.7,299.0,271.1,289.8,170.6,232.9,984.437634,983.957778,982.363441,982.843011,983.209524,984.183871,28.436774,28742.0,28.788387,28.598065,27.842143,26.598065,50.153226,52.033333,54.153226,55.629032,62.464286,66.145161,19.75,20.23,21.89,24.19,26.32,26.2,26.65,26.11,25.68,25.63,26.08,26.57,24.64,23.97,24.0,24.85,26.06,26.65,28.85,28.55,28.28,27.82,27.52,27.73,0.37,0.42,0.47,0.39,0.19,0.16,0.54,0.4,0.55,0.41,0.19,0.18,-0.0,-0.07,-0.02,0.04,0.23,0.41,135.4
299.0,271.1,289.8,170.6,232.9,197.8,983.957778,982.363441,982.843011,983.209524,984.183871,984.468889,28742.0,28.788387,28.598065,27.842143,26.598065,26.14,52.033333,54.153226,55.629032,62.464286,66.145161,70.583333,20.23,21.89,24.19,26.32,26.2,24.04,26.11,25.68,25.63,26.08,26.57,27.5,23.97,24.0,24.85,26.06,26.65,27.16,28.55,28.28,27.82,27.52,27.73,28.29,0.42,0.47,0.39,0.19,0.16,0.25,0.4,0.55,0.41,0.19,0.18,0.41,-0.07,-0.02,0.04,0.23,0.41,0.31,175.6
271.1,289.8,170.6,232.9,197.8,223.2,982.363441,982.843011,983.209524,984.183871,984.468889,986.663441,28.788387,28.598065,27.842143,26.598065,26.14,25.232258,54.153226,55.629032,62.464286,66.145161,70.583333,70.258065,21.89,24.19,26.32,26.2,24.04,23.86,25.68,25.63,26.08,26.57,27.5,27.85,24.0,24.85,26.06,26.65,27.16,27.17,28.28,27.82,27.52,27.73,28.29,28.86,0.47,0.39,0.19,0.16,0.25,0.37,0.55,0.41,0.19,0.18,0.41,0.43,-0.02,0.04,0.23,0.41,0.31,0.24,40.0
289.8,170.6,232.9,197.8,223.2,215.3,982.843011,983.209524,984.183871,984.468889,986.663441,987.52,28.598065,27.842143,26.598065,26.14,25.232258,24.765333,55.629032,62.464286,66.145161,70.583333,70.258065,66.358333,24.19,26.32,26.2,24.04,23.86,22.91,25.63,26.08,26.57,27.5,27.85,27.73,24.85,26.06,26.65,27.16,27.17,26.61,27.82,27.52,27.73,28.29,28.86,29.03,0.39,0.19,0.16,0.25,0.37,0.33,0.41,0.19,0.18,0.41,0.43,0.52,0.04,0.23,0.41,0.31,0.24,0.41,9.7
170.6,232.9,197.8,223.2,215.3,264.2,983.209524,984.183871,984.468889,986.663441,987.52,987.897849,27.842143,26.598065,26.14,25.232258,24.765333,26.198065,62.464286,66.145161,70.583333,70.258065,66.358333,60.225806,26.32,26.2,24.04,23.86,22.91,22.16,26.08,26.57,27.5,27.85,27.73,27.3,26.06,26.65,27.16,27.17,26.61,25.82,27.52,27.73,28.29,28.86,29.03,29.1,0.19,0.16,0.25,0.37,0.33,0.3,0.19,0.18,0.41,0.43,0.52,0.36,0.23,0.41,0.31,0.24,0.41,0.3,5.0
232.9,197.8,223.2,215.3,264.2,289.2,984.183871,984.468889,986.663441,987.52,987.897849,986.936559,26.598065,26.14,25.232258,24.765333,26.198065,27.029677,66.145161,70.583333,70.258065,66.358333,60.225806,51.620968,26.2,24.04,23.86,22.91,22.16,21.71,26.57,27.5,27.85,27.73,27.3,27.16,26.65,27.16,27.17,26.61,25.82,25.51,27.73,28.29,28.86,29.03,29.1,29.21,0.16,0.25,0.37,0.33,0.3,0.3,0.18,0.41,0.43,0.52,0.36,0.53,0.41,0.31,0.24,0.41,0.3,0.33,1.6
197.8,223.2,215.3,264.2,289.2,283.4,984.468889,986.663441,987.52,987.897849,986.936559,986.961111,26.14,25.232258,24.765333,26.198065,27.029677,27.85,70.583333,70.258065,66.358333,60.225806,51.620968,50.058333,24.04,23.86,22.91,22.16,21.71,21.7,27.5,27.85,27.73,27.3,27.16,27.32,27.16,27.17,26.61,25.82,25.51,25.73,28.29,28.86,29.03,29.1,29.21,29.4,0.25,0.37,0.33,0.3,0.3,0.4,0.41,0.43,0.52,0.36,0.53,0.69,0.31,0.24,0.41,0.3,0.33,0.27,0.5
223.2,215.3,264.2,289.2,283.4,304.6,986.663441,987.52,987.897849,986.936559,986.961111,985.962366,25.232258,24.765333,26.198065,27.029677,27.85,28.249032,70.258065,66.358333,60.225806,51.620968,50.058333,50.846774,23.86,22.91,22.16,21.71,21.7,22.07,27.85,27.73,27.3,27.16,27.32,27.41,27.17,26.61,25.82,25.51,25.73,25.86,28.86,29.03,29.1,29.21,29.4,29.45,0.37,0.33,0.3,0.3,0.4,0.49,0.43,0.52,0.36,0.53,0.69,0.74,0.24,0.41,0.3,0.33,0.27,0.23,0.0
215.3,264.2,289.2,283.4,304.6,270.7,987.52,987.897849,986.936559,986.961111,985.962366,985.435556,24.765333,26.198065,27.029677,27.85,28.249032,28064.0,66.358333,60.225806,51.620968,50.058333,50.846774,64275.0,22.91,22.16,21.71,21.7,22.07,22.45,27.73,27.3,27.16,27.32,27.41,27.69,26.61,25.82,25.51,25.73,25.86,26.1,29.03,29.1,29.21,29.4,29.45,29.62,0.33,0.3,0.3,0.4,0.49,0.45,0.52,0.36,0.53,0.69,0.74,0.71,0.41,0.3,0.33,0.27,0.23,0.08,11.3
264.2,289.2,283.4,304.6,270.7,259.0,987.897849,986.936559,986.961111,985.962366,985.435556,987.069892,26.198065,27.029677,27.85,28.249032,28064.0,28.496129,60.225806,51.620968,50.058333,50.846774,64275.0,64.282258,22.16,21.71,21.7,22.07,22.45,23.52,27.3,27.16,27.32,27.41,27.69,27.74,25.82,25.51,25.73,25.86,26.1,26.37,29.1,29.21,29.4,29.45,29.62,29.46,0.3,0.3,0.4,0.49,0.45,0.42,0.36,0.53,0.69,0.74,0.71,0.47,0.3,0.33,0.27,0.23,0.08,0.32,7.0
289.2,283.4,304.6,270.7,259.0,266.8,986.936559,986.961111,985.962366,985.435556,987.069892,986.507527,27.029677,27.85,28.249032,28064.0,28.496129,28.88,51.620968,50.058333,50.846774,64275.0,64.282258,63.225806,21.71,21.7,22.07,22.45,23.52,25.23,27.16,27.32,27.41,27.69,27.74,27.24,25.51,25.73,25.86,26.1,26.37,26.53,29.21,29.4,29.45,29.62,29.46,28.97,0.3,0.4,0.49,0.45,0.42,0.4,0.53,0.69,0.74,0.71,0.47,0.46,0.33,0.27,0.23,0.08,0.32,0.24,175.8
283.4,304.6,270.7,259.0,266.8,147.4,986.961111,985.962366,985.435556,987.069892,986.507527,986.188095,27.85,28.249032,28064.0,28.496129,28.88,27.02,50.058333,50.846774,64275.0,64.282258,63.225806,74.357143,21.7,22.07,22.45,23.52,25.23,26.21,27.32,27.41,27.69,27.74,27.24,26.88,25.73,25.86,26.1,26.37,26.53,26.49,29.4,29.45,29.62,29.46,28.97,28.66,0.4,0.49,0.45,0.42,0.4,0.42,0.69,0.74,0.71,0.47,0.46,0.56,0.27,0.23,0.08,0.32,0.24,0.21,145.4
304.6,270.7,259.0,266.8,147.4,226.5,985.962366,985.435556,987.069892,986.507527,986.188095,986.152688,28.249032,28064.0,28.496129,28.88,27.02,26.10129,50.846774,64275.0,64.282258,63.225806,74.357143,74.169355,22.07,22.45,23.52,25.23,26.21,25.84,27.41,27.69,27.74,27.24,26.88,27.1,25.86,26.1,26.37,26.53,26.49,26.8,29.45,29.62,29.46,28.97,28.66,28.66,0.49,0.45,0.42,0.4,0.42,0.44,0.74,0.71,0.47,0.46,0.56,0.33,0.23,0.08,0.32,0.24,0.21,0.04,96.5
270.7,259.0,266.8,147.4,226.5,193.0,985.435556,987.069892,986.507527,986.188095,986.152688,986.36,28064.0,28.496129,28.88,27.02,26.10129,26.56,64275.0,64.282258,63.225806,74.357143,74.169355,68.0,22.45,23.52,25.23,26.21,25.84,24.31,27.69,27.74,27.24,26.88,27.1,27.5,26.1,26.37,26.53,26.49,26.8,26.95,29.62,29.46,28.97,28.66,28.66,28.73,0.45,0.42,0.4,0.42,0.44,0.31,0.71,0.47,0.46,0.56,0.33,0.4,0.08,0.32,0.24,0.21,0.04,0.24,66.2
259.0,266.8,147.4,226.5,193.0,241.6,987.069892,986.507527,986.188095,986.152688,986.36,986.845161,28.496129,28.88,27.02,26.10129,26.56,25.950968,64.282258,63.225806,74.357143,74.169355,68.0,63.056452,23.52,25.23,26.21,25.84,24.31,22.63,27.74,27.24,26.88,27.1,27.5,27.46,26.37,26.53,26.49,26.8,26.95,26.37,29.46,28.97,28.66,28.66,28.73,28.84,0.42,0.4,0.42,0.44,0.31,0.19,0.47,0.46,0.56,0.33,0.4,0.21,0.32,0.24,0.21,0.04,0.24,0.28,88.2
266.8,147.4,226.5,193.0,241.6,235.1,986.507527,986.188095,986.152688,986.36,986.845161,988.13,28.88,27.02,26.10129,26.56,25.950968,25.701333,63.225806,74.357143,74.169355,68.0,63.056452,64.958333,25.23,26.21,25.84,24.31,22.63,21.52,27.24,26.88,27.1,27.5,27.46,27.37,26.53,26.49,26.8,26.95,26.37,25.9,28.97,28.66,28.66,28.73,28.84,28.9,0.4,0.42,0.44,0.31,0.19,0.04,0.46,0.56,0.33,0.4,0.21,0.16,0.24,0.21,0.04,0.24,0.28,0.43,1.2
147.4,226.5,193.0,241.6,235.1,284.5,986.188095,986.152688,986.36,986.845161,988.13,987.847312,27.02,26.10129,26.56,25.950968,25.701333,26.725161,74.357143,74.169355,68.0,63.056452,64.958333,54.379032,26.21,25.84,24.31,22.63,21.52,20.98,26.88,27.1,27.5,27.46,27.37,26.71,26.49,26.8,26.95,26.37,25.9,24.85,28.66,28.66,28.73,28.84,28.9,28.68,0.42,0.44,0.31,0.19,0.04,-0.02,0.56,0.33,0.4,0.21,0.16,0.09,0.21,0.04,0.24,0.28,0.43,0.23,0.6
226.5,193.0,241.6,235.1,284.5,275.9,986.152688,986.36,986.845161,988.13,987.847312,985.295556,26.10129,26.56,25.950968,25.701333,26.725161,27006.0,74.169355,68.0,63.056452,64.958333,54.379032,51.05,25.84,24.31,22.63,21.52,20.98,19.81,27.1,27.5,27.46,27.37,26.71,26.14,26.8,26.95,26.37,25.9,24.85,23.94,28.66,28.73,28.84,28.9,28.68,28.48,0.44,0.31,0.19,0.04,-0.02,-0.06,0.33,0.4,0.21,0.16,0.09,0.01,0.04,0.24,0.28,0.43,0.23,0.15,0.2
193.0,241.6,235.1,284.5,275.9,297.0,986.36,986.845161,988.13,987.847312,985.295556,984.695556,26.56,25.950968,25.701333,26.725161,27006.0,27918.0,68.0,63.056452,64.958333,54.379032,51.05,49375.0,24.31,22.63,21.52,20.98,19.81,19.75,27.5,27.46,27.37,26.71,26.14,25.61,26.95,26.37,25.9,24.85,23.94,23.63,28.73,28.84,28.9,28.68,28.48,28.11,0.31,0.19,0.04,-0.02,-0.06,-0.05,0.4,0.21,0.16,0.09,0.01,0.11,0.24,0.28,0.43,0.23,0.15,0.27,0.0
241.6,235.1,284.5,275.9,297.0,304.7,986.845161,988.13,987.847312,985.295556,984.695556,982.778495,25.950968,25.701333,26.725161,27006.0,27918.0,28.101935,63.056452,64.958333,54.379032,51.05,49375.0,50.879032,22.63,21.52,20.98,19.81,19.75,19.5,27.46,27.37,26.71,26.14,25.61,25.32,26.37,25.9,24.85,23.94,23.63,23.55,28.84,28.9,28.68,28.48,28.11,27.91,0.19,0.04,-0.02,-0.06,-0.05,-0.02,0.21,0.16,0.09,0.01,0.11,0.24,0.28,0.43,0.23,0.15,0.27,0.11,0.0
235.1,284.5,275.9,297.0,304.7,288.7,988.13,987.847312,985.295556,984.695556,982.778495,984.843333,25.701333,26.725161,27006.0,27918.0,28.101935,28334.0,64.958333,54.379032,51.05,49375.0,50.879032,51.7,21.52,20.98,19.81,19.75,19.5,19.92,27.37,26.71,26.14,25.61,25.32,25.17,25.9,24.85,23.94,23.63,23.55,23.48,28.9,28.68,28.48,28.11,27.91,27.61,0.04,-0.02,-0.06,-0.05,-0.02,-0.01,0.16,0.09,0.01,0.11,0.24,0.24,0.43,0.23,0.15,0.27,0.11,0.1,6.1
284.5,275.9,297.0,304.7,288.7,233.4,987.847312,985.295556,984.695556,982.778495,984.843333,984.815054,26.725161,27006.0,27918.0,28.101935,28334.0,27.925161,54.379032,51.05,49375.0,50.879032,51.7,55.290323,20.98,19.81,19.75,19.5,19.92,21.15,26.71,26.14,25.61,25.32,25.17,25.01,24.85,23.94,23.63,23.55,23.48,23.57,28.68,28.48,28.11,27.91,27.61,27.42,-0.02,-0.06,-0.05,-0.02,-0.01,0.01,0.09,0.01,0.11,0.24,0.24,0.09,0.23,0.15,0.27,0.11,0.1,0.2,83.6
275.9,297.0,304.7,288.7,233.4,211.1,985.295556,984.695556,982.778495,984.843333,984.815054,984.636559,27006.0,27918.0,28.101935,28334.0,27.925161,27.649032,51.05,49375.0,50.879032,51.7,55.290323,56.451613,19.81,19.75,19.5,19.92,21.15,24.08,26.14,25.61,25.32,25.17,25.01,24.86,23.94,23.63,23.55,23.48,23.57,24.19,28.48,28.11,27.91,27.61,27.42,26.87,-0.06,-0.05,-0.02,-0.01,0.01,0.03,0.01,0.11,0.24,0.24,0.09,0.14,0.15,0.27,0.11,0.1,0.2,0.19,47.2
297.0,304.7,288.7,233.4,211.1,227.0,984.695556,982.778495,984.843333,984.815054,984.636559,985.549425,27918.0,28.101935,28334.0,27.925161,27.649032,27.497241,49375.0,50.879032,51.7,55.290323,56.451613,58.603448,19.75,19.5,19.92,21.15,24.08,26.32,25.61,25.32,25.17,25.01,24.86,25.08,23.63,23.55,23.48,23.57,24.19,25.16,28.11,27.91,27.61,27.42,26.87,26.62,-0.05,-0.02,-0.01,0.01,0.03,0.08,0.11,0.24,0.24,0.09,0.14,0.18,0.27,0.11,0.1,0.2,0.19,0.36,250.4
304.7,288.7,233.4,211.1,227.0,167.2,982.778495,984.843333,984.815054,984.636559,985.549425,984.678495,28.101935,28334.0,27.925161,27.649032,27.497241,25.387742,50.879032,51.7,55.290323,56.451613,58.603448,68.604839,19.5,19.92,21.15,24.08,26.32,26.88,25.32,25.17,25.01,24.86,25.08,26.07,23.55,23.48,23.57,24.19,25.16,26.45,27.91,27.61,27.42,26.87,26.62,26.97,-0.02,-0.01,0.01,0.03,0.08,0.11,0.24,0.24,0.09,0.14,0.18,0.27,0.11,0.1,0.2,0.19,0.36,0.6,139.6
288.7,233.4,211.1,227.0,167.2,179.3,984.843333,984.815054,984.636559,985.549425,984.678495,984.477778,28334.0,27.925161,27.649032,27.497241,25.387742,24.843333,51.7,55.290323,56.451613,58.603448,68.604839,65.966667,19.92,21.15,24.08,26.32,26.88,25.94,25.17,25.01,24.86,25.08,26.07,26.83,23.48,23.57,24.19,25.16,26.45,27.12,27.61,27.42,26.87,26.62,26.97,27.46,-0.01,0.01,0.03,0.08,0.11,0.1,0.24,0.09,0.14,0.18,0.27,0.09,0.1,0.2,0.19,0.36,0.6,0.64,132.4
233.4,211.1,227.0,167.2,179.3,218.8,984.815054,984.636559,985.549425,984.678495,984.477778,985.784946,27.925161,27.649032,27.497241,25.387742,24.843333,24.87871,55.290323,56.451613,58.603448,68.604839,65.966667,66.056452,21.15,24.08,26.32,26.88,25.94,24.95,25.01,24.86,25.08,26.07,26.83,27.09,23.57,24.19,25.16,26.45,27.12,27.0,27.42,26.87,26.62,26.97,27.46,27.81,0.01,0.03,0.08,0.11,0.1,0.09,0.09,0.14,0.18,0.27,0.09,0.28,0.2,0.19,0.36,0.6,0.64,0.82,17.6
211.1,227.0,167.2,179.3,218.8,214.4,984.636559,985.549425,984.678495,984.477778,985.784946,987.751111,27.649032,27.497241,25.387742,24.843333,24.87871,24.33,56.451613,58.603448,68.604839,65.966667,66.056452,63775.0,24.08,26.32,26.88,25.94,24.95,23.68,24.86,25.08,26.07,26.83,27.09,27.04,24.19,25.16,26.45,27.12,27.0,26.46,26.87,26.62,26.97,27.46,27.81,27.96,0.03,0.08,0.11,0.1,0.09,0.09,0.14,0.18,0.27,0.09,0.28,0.39,0.19,0.36,0.6,0.64,0.82,0.7,49.0
227.0,167.2,179.3,218.8,214.4,229.4,985.549425,984.678495,984.477778,985.784946,987.751111,988.684946,27.497241,25.387742,24.843333,24.87871,24.33,25.288387,58.603448,68.604839,65.966667,66.056452,63775.0,59.612903,26.32,26.88,25.94,24.95,23.68,22.95,25.08,26.07,26.83,27.09,27.04,26.99,25.16,26.45,27.12,27.0,26.46,26.08,26.62,26.97,27.46,27.81,27.96,28.07,0.08,0.11,0.1,0.09,0.09,0.11,0.18,0.27,0.09,0.28,0.39,0.45,0.36,0.6,0.64,0.82,0.7,0.66,5.4
167.2,179.3,218.8,214.4,229.4,269.2,984.678495,984.477778,985.784946,987.751111,988.684946,987.190323,25.387742,24.843333,24.87871,24.33,25.288387,26.43871,68.604839,65.966667,66.056452,63775.0,59.612903,51.879032,26.88,25.94,24.95,23.68,22.95,22.4,26.07,26.83,27.09,27.04,26.99,26.72,26.45,27.12,27.0,26.46,26.08,25.62,26.97,27.46,27.81,27.96,28.07,28.04,0.11,0.1,0.09,0.09,0.11,0.2,0.27,0.09,0.28,0.39,0.45,0.45,0.6,0.64,0.82,0.7,0.66,0.51,0.0
179.3,218.8,214.4,229.4,269.2,292.6,984.477778,985.784946,987.751111,988.684946,987.190323,987.517778,24.843333,24.87871,24.33,25.288387,26.43871,28.159333,65.966667,66.056452,63775.0,59.612903,51.879032,46.55,25.94,24.95,23.68,22.95,22.4,21.75,26.83,27.09,27.04,26.99,26.72,26.47,27.12,27.0,26.46,26.08,25.62,25.2,27.46,27.81,27.96,28.07,28.04,28.08,0.1,0.09,0.09,0.11,0.2,0.26,0.09,0.28,0.39,0.45,0.45,0.57,0.64,0.82,0.7,0.66,0.51,0.28,0.0
218.8,214.4,229.4,269.2,292.6,318.3,985.784946,987.751111,988.684946,987.190323,987.517778,986.582796,24.87871,24.33,25.288387,26.43871,28.159333,28.519355,66.056452,63775.0,59.612903,51.879032,46.55,48.846774,24.95,23.68,22.95,22.4,21.75,21.37,27.09,27.04,26.99,26.72,26.47,26.37,27.0,26.46,26.08,25.62,25.2,25.07,27.81,27.96,28.07,28.04,28.08,28.17,0.09,0.09,0.11,0.2,0.26,0.23,0.28,0.39,0.45,0.45,0.57,0.43,0.82,0.7,0.66,0.51,0.28,0.27,1.8
214.4,229.4,269.2,292.6,318.3,301.6,987.751111,988.684946,987.190323,987.517778,986.582796,984.491111,24.33,25.288387,26.43871,28.159333,28.519355,28.6,63775.0,59.612903,51.879032,46.55,48.846774,53175.0,23.68,22.95,22.4,21.75,21.37,21.38,27.04,26.99,26.72,26.47,26.37,26.25,26.46,26.08,25.62,25.2,25.07,24.98,27.96,28.07,28.04,28.08,28.17,27.98,0.09,0.11,0.2,0.26,0.23,0.14,0.39,0.45,0.45,0.57,0.43,0.27,0.7,0.66,0.51,0.28,0.27,0.31,7.6
229.4,269.2,292.6,318.3,301.6,281.3,988.684946,987.190323,987.517778,986.582796,984.491111,984.931183,25.288387,26.43871,28.159333,28.519355,28.6,28.868387,59.612903,51.879032,46.55,48.846774,53175.0,54.637097,22.95,22.4,21.75,21.37,21.38,22.36,26.99,26.72,26.47,26.37,26.25,25.74,26.08,25.62,25.2,25.07,24.98,24.66,28.07,28.04,28.08,28.17,27.98,27.73,0.11,0.2,0.26,0.23,0.14,0.05,0.45,0.45,0.57,0.43,0.27,0.26,0.66,0.51,0.28,0.27,0.31,0.41,30.8
